Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-Jul-13,1188,1188,1183.1,1186.9,1185.079567,13938,353,16517639,13104,94.02,4.9,-1.1
19-Jul-13,1186,1186,1180,1183.05,1182.514022,21538,308,25468987,20122,93.43,6,-2.95
18-Jul-13,1184.9,1184.9,1180.55,1183.3,1183.140761,55264,403,65385091,51662,93.48,4.35,-1.6
17-Jul-13,1180.05,1182.8,1179,1182,1180.249025,181448,359,214153825,148568,81.88,3.8,1.95
16-Jul-13,1175.05,1181.35,1175.05,1178.95,1179.646124,61920,317,73043688,60543,97.78,6.3,3.9
15-Jul-13,1175,1176.9,1172.55,1175.55,1175.31447,12405,280,14579776,11540,93.03,4.35,0.55
12-Jul-13,1165,1177.8,1165,1176.4,1171.924617,10241,388,12001680,9167,89.51,12.8,11.4
11-Jul-13,1163.9,1168.9,1160.1,1166.25,1165.875,1592,125,1856073,1503,94.41,8.8,2.35
10-Jul-13,1163.35,1168.9,1160,1163.9,1164.166742,6651,424,7742873,5466,82.18,8.9,0.55
9-Jul-13,1152.05,1163.9,1152.05,1163.35,1156.435046,5781,312,6685351,5525,95.57,11.85,11.3
8-Jul-13,1146,1166.9,1146,1156.1,1161.186949,4766,653,5534217,3858,80.95,20.9,10.1
5-Jul-13,1135,1157,1131.1,1154.3,1148.363145,22407,1115,25731373,17551,78.33,25.9,19.3
4-Jul-13,1120,1135,1115.2,1131.3,1127.840562,19136,904,21582357,18113,94.65,19.8,11.3
3-Jul-13,1101,1118.95,1101,1111.3,1104.155517,52393,198,57850020,51639,98.56,17.95,10.3
2-Jul-13,1108,1108,1100.05,1101.85,1102.076184,9989,442,11008639,9207,92.17,7.95,-6.15
1-Jul-13,1103.3,1109.9,1101.05,1107.45,1103.86261,1019,138,1124836,795,78.02,8.85,4.15
28-Jun-13,1101,1116,1101,1111.1,1108.580766,1071,158,1187290,786,73.39,15,10.1
27-Jun-13,1103.5,1120.35,1096.3,1101.25,1112.310605,8081,687,8988582,5324,65.88,24.05,-2.25
26-Jun-13,1115.05,1119.2,1111,1111.35,1113.751748,4004,306,4459462,3614,90.26,8.2,-3.7
25-Jun-13,1129.8,1129.8,1115,1118.55,1121.84303,2733,250,3065997,1835,67.14,14.8,-11.25
24-Jun-13,1136.85,1136.85,1119,1126.1,1125.447643,4412,278,4965475,3800,86.13,17.85,-10.75
21-Jun-13,1141.9,1141.9,1132.3,1136.6,1138.704506,80973,313,92204320,80676,99.63,9.6,-5.3
20-Jun-13,1140,1149.6,1139.6,1142.7,1145.881387,18455,1153,21147241,16528,89.56,10,2.7
19-Jun-13,1149.85,1149.85,1139.05,1141.2,1143.826674,3779,209,4322521,3640,96.32,10.8,-8.65
18-Jun-13,1145,1151,1141,1143.3,1145.924787,6794,333,7785413,6366,93.7,10,-1.7
17-Jun-13,1155,1155.45,1141.5,1146.9,1148.74878,2663,337,3059118,1680,63.09,13.95,-8.1
14-Jun-13,1160.1,1165.6,1155,1159.45,1160.005144,101860,101,118158124,101530,99.68,10.6,-0.65
13-Jun-13,1169,1169,1155,1163.45,1164.1556,3509,219,4085022,2153,61.36,14,-5.55
12-Jun-13,1163.55,1168,1162.05,1166.1,1165.905749,5740,187,6692299,5243,91.34,5.95,2.55
11-Jun-13,1164.85,1165.5,1164,1164.75,1164.905884,5897,211,6869450,5726,97.1,1.5,-0.1
10-Jun-13,1161,1168.6,1160.05,1164.85,1164.567366,26267,392,30589691,25012,95.22,8.55,3.85
7-Jun-13,1170,1170,1158,1160.8,1161.890702,4044,371,4698686,2867,70.9,12,-9.2
6-Jun-13,1150,1162,1150,1160.15,1158.144998,5938,514,6877065,3694,62.21,12,10.15
5-Jun-13,1157.45,1158,1151,1151.75,1152.186822,6177,533,7117058,3446,55.79,7,-5.7
4-Jun-13,1135,1169,1135,1157.45,1151.40275,77897,4351,89690820,25212,32.37,34,22.45
3-Jun-13,1126.6,1126.6,1126.6,1126.6,1126.599991,21202,217,23886173,19622,92.55,0,0
31-May-13,935.95,956,934.1,938.85,942.8878027,4501,253,4243938,2441,54.23,21.9,2.9
30-May-13,925,949.85,925,934.35,938.6242851,2273,232,2133493,1109,48.79,24.85,9.35
29-May-13,935,940,920.6,927.55,932.0295858,338,81,315026,125,36.98,19.4,-7.45
28-May-13,930,949.95,925.6,939.9,941.4821044,2319,215,2183297,971,41.87,24.35,9.9
27-May-13,922,936.95,922,924.9,927.5458248,1964,96,1821700,1813,92.31,14.95,2.9
24-May-13,940,940,916.25,921.5,929.6132784,4127,157,3836514,3627,87.88,23.75,-18.5
23-May-13,960,960,916.15,938.7,942.3100559,1790,204,1686735,1210,67.6,43.85,-21.3
22-May-13,970,970,953.75,964.1,963.2919265,5772,106,5560121,5280,91.48,16.25,-5.9
21-May-13,980,980,965.1,967.8,971.603139,892,57,866670,708,79.37,14.9,-12.2
20-May-13,980,1000,966.1,971.05,982.4749387,10195,334,10016332,8535,83.72,33.9,-8.95
17-May-13,967.3,978.95,965,975,972.3111178,9993,256,9716305,8240,82.46,13.95,7.7
16-May-13,960,965,955.7,963.95,962.2859456,3088,129,2971539,2580,83.55,9.3,3.95
15-May-13,959.95,973.7,945.55,958.35,962.7688366,7220,473,6951191,5223,72.34,28.15,-1.6
14-May-13,955,963.85,951.1,954.15,954.6480287,2790,103,2663468,2383,85.41,12.75,-0.85
13-May-13,970,970,957.1,959.3,964.3162522,3981,158,3838943,3099,77.84,12.9,-10.7
11-May-13,975,975,960.1,967.2,967.3762376,101,20,97705,91,90.1,14.9,-7.8
10-May-13,980,984.95,967.05,969.75,976.334471,586,71,572132,439,74.91,17.9,-10.25
9-May-13,1000,1004.4,970,976.7,981.4775281,712,129,698812,331,46.49,34.4,-23.3
8-May-13,1000,1005,985.05,1002.3,997.3077679,5085,368,5071310,2255,44.35,19.95,2.3
7-May-13,947.65,1015,947.65,1000.1,990.1987843,9377,846,9285094,5312,56.65,67.35,52.45
6-May-13,905,965,905,954.15,938.005462,2197,384,2060798,894,40.69,60,49.15
3-May-13,900.85,902,895.25,899.6,897.3668885,3606,174,3235905,3314,91.9,6.75,-1.25
2-May-13,894,919.8,894,900.85,902.6530466,2790,205,2518402,1483,53.15,25.8,6.85
30-Apr-13,896,899.9,890.05,894.65,895.0454366,2531,158,2265360,2099,82.93,9.85,-1.35
29-Apr-13,900,916,893,896.15,900.9805589,823,113,741507,375,45.57,23,-3.85
26-Apr-13,900,903.8,895.1,899.05,899.4912281,1539,67,1384317,1276,82.91,8.7,-0.95
25-Apr-13,955,955,892,902.55,901.4578254,6070,88,5471849,5563,91.65,63,-52.45
23-Apr-13,896.2,914.9,889.05,897.85,900.5259669,1810,250,1629952,449,24.81,25.85,1.65
22-Apr-13,900.2,905,890,896.2,896.9372807,2280,271,2045017,1148,50.35,15,-4
18-Apr-13,925,926.75,893.05,898.4,903.2205207,2612,466,2359212,911,34.88,33.7,-26.6
17-Apr-13,925,937,920,924.8,929.5088933,1012,156,940663,724,71.54,17,-0.2
16-Apr-13,913,934.35,913,929.9,927.7424714,963,84,893416,836,86.81,21.35,16.9
15-Apr-13,920,942,911,925.4,921.3391003,1156,187,1065068,723,62.54,31,5.4
12-Apr-13,920,934.85,911,921.05,924.643572,1299,86,1201112,818,62.97,23.85,1.05
11-Apr-13,923.95,935,920,928.65,925.6500829,603,71,558167,462,76.62,15,4.7
10-Apr-13,925,942,915.15,918.25,926.902965,742,105,687762,540,72.78,26.85,-6.75
9-Apr-13,940,943.95,912.05,924.55,930.4972477,545,101,507121,438,80.37,31.9,-15.45
8-Apr-13,939.95,940,911,933.05,925.049763,422,123,390371,236,55.92,29,-6.9
5-Apr-13,935,950,930.25,937.65,939.0377622,715,144,671412,517,72.31,19.75,2.65
4-Apr-13,935,949.95,935,940.35,941.0020408,490,109,461091,177,36.12,14.95,5.35
3-Apr-13,927.95,960,927.95,944.9,946.5230635,1149,307,1087555,545,47.43,32.05,16.95
2-Apr-13,898.35,944.95,898.35,928.1,931.5410903,1229,208,1144864,713,58.01,46.6,29.75
1-Apr-13,915,916,882,908.35,901.7345588,1360,256,1226359,756,55.59,34,-6.65
28-Mar-13,892,898.3,881.05,886.25,889.3276995,1065,193,947134,844,79.25,17.25,-5.75
26-Mar-13,905,910,892,896.4,902.7075099,253,72,228385,162,64.03,18,-8.6
25-Mar-13,915,915,900,903.2,908.7111275,1357,165,1233121,781,57.55,15,-11.8
22-Mar-13,905,912,900.15,907.8,906.6439394,528,88,478708,368,69.7,11.85,2.8
21-Mar-13,904,908,886.9,902.65,901.474645,493,92,444427,258,52.33,21.1,-1.35
20-Mar-13,905,909.8,897.55,900.1,900.7390582,3610,179,3251668,3278,90.8,12.25,-4.9
19-Mar-13,906.05,919,900,910.85,907.7283237,1384,161,1256296,793,57.3,19,4.8
18-Mar-13,896,914,895,909.6,902.6971429,525,96,473916,337,64.19,19,13.6
15-Mar-13,907.95,914.95,895,901.25,902.5657895,1140,193,1028925,453,39.74,19.95,-6.7
14-Mar-13,920,920,900,901.7,906.543364,1522,229,1379759,986,64.78,20,-18.3
13-Mar-13,926,930,917.05,918.15,923.8277356,923,90,852693,559,60.56,12.95,-7.85
12-Mar-13,926,939,925,927.4,927.3927807,3740,380,3468449,2923,78.16,14,1.4
11-Mar-13,930,934.95,922,926,929.8006453,47112,200,43804768,46729,99.19,12.95,-4
8-Mar-13,937,939.95,915,920.35,921.3843877,12503,968,11520069,11463,91.68,24.95,-16.65
7-Mar-13,940,949.8,925,931.7,931.8509073,2039,238,1900044,1601,78.52,24.8,-8.3
6-Mar-13,950.25,960,940.25,944.6,945.6013986,572,132,540884,320,55.94,19.75,-5.65
5-Mar-13,950,962.95,934,950.25,946.1444126,1745,338,1651022,920,52.72,28.95,0.25
4-Mar-13,974,992,921.9,954.7,940.9453894,79490,326,74795749,78615,98.9,70.1,-19.3
1-Mar-13,960,965,931.15,937.2,944.9805158,1745,207,1648991,1298,74.38,33.85,-22.8
28-Feb-13,970.05,976.5,949,962.1,965.5974955,1118,181,1079538,589,52.68,27.5,-7.95
27-Feb-13,965,976,958.25,974.9,974.6238227,5415,95,5277588,5284,97.58,17.75,9.9
26-Feb-13,965,972,962,967.25,965.7649402,251,60,242407,201,80.08,10,2.25
25-Feb-13,970,979.95,959.1,965.65,968.9229829,818,182,792579,371,45.35,20.85,-4.35
22-Feb-13,996,996,970,974.05,982.6921331,1322,147,1299119,516,39.03,26,-21.95
21-Feb-13,970.05,991.45,970,985.75,981.1702274,1451,198,1423678,789,54.38,21.45,15.7
20-Feb-13,965,972,957,967.25,963.8445887,9240,240,8905924,8423,91.16,15,2.25
19-Feb-13,960.45,970,958,965.15,960.0382191,80745,126,77518286,80210,99.34,12,4.7
18-Feb-13,955,964.9,954.2,957.55,957.9991494,350357,56,335641708,350200,99.96,10.7,2.55
15-Feb-13,960,964.5,948.1,951.9,952.7728938,1365,139,1300535,867,63.52,16.4,-8.1
14-Feb-13,964.4,974,941.2,956.1,955.5217778,1125,213,1074962,551,48.98,32.8,-8.3
13-Feb-13,948.95,977,942,964.4,956.9653216,1586,210,1517747,949,59.84,35,15.45
12-Feb-13,945,947.95,933.05,942.1,940.0518807,771,114,724780,445,57.72,14.9,-2.9
11-Feb-13,961,961,942,943.05,948.5036496,1096,143,1039560,604,55.11,19,-17.95
8-Feb-13,960.1,979.95,955.05,960.95,967.8505647,1151,179,1113996,376,32.67,24.9,0.85
7-Feb-13,980,980,958.05,963.55,965.9523381,2224,180,2148278,930,41.82,21.95,-16.45
6-Feb-13,1000,1004.9,971.3,981.1,992.3502175,3218,228,3193383,2079,64.61,33.6,-18.9
5-Feb-13,1000,1007.95,984.6,999.05,997.9951515,825,175,823346,237,28.73,23.35,-0.95
4-Feb-13,1001.95,1012,995.05,1002.6,1004.265969,955,105,959074,525,54.97,16.95,0.65
1-Feb-13,1010,1019.65,992,994.85,997.9228723,752,116,750438,392,52.13,27.65,-15.15
31-Jan-13,997,1010,995,1001.55,1002.547091,722,71,723839,483,66.9,15,4.55
30-Jan-13,998,1003.95,994.65,1000,997.3117409,247,50,246336,180,72.87,9.3,2
29-Jan-13,1019.95,1019.95,995,999.45,1002.241144,1609,159,1612606,1125,69.92,24.95,-20.5
28-Jan-13,1004,1020.95,1002,1006.5,1011.169451,419,102,423680,237,56.56,18.95,2.5
25-Jan-13,1020,1020,1004,1006.85,1006.611111,288,52,289904,222,77.08,16,-13.15
24-Jan-13,1035,1035,1005.05,1010.45,1013.254446,731,142,740689,397,54.31,29.95,-24.55
23-Jan-13,1029,1049,1015.05,1039.85,1032.021928,1961,702,2023795,1409,71.85,33.95,10.85
22-Jan-13,1009.95,1033,1005,1027,1026.768484,37207,150,38202975,37040,99.55,28,17.05
21-Jan-13,1005,1010,1002,1002.55,1004.446781,761,81,764384,506,66.49,8,-2.45
18-Jan-13,1020,1030.05,1001.1,1004.65,1013.334254,724,191,733654,307,42.4,28.95,-15.35
17-Jan-13,992,1029,992,1022.8,1012.002484,1610,199,1629324,863,53.6,37,30.8
16-Jan-13,1032,1032,992.3,1006.15,1014.424737,857,186,869362,460,53.68,39.7,-25.85
15-Jan-13,1030,1040,1025,1035,1033.342637,1039,156,1073643,707,68.05,15,5
14-Jan-13,1029.35,1050,1015,1022.05,1032.365586,3824,356,3947766,2648,69.25,35,-7.3
11-Jan-13,1030,1046.7,1000,1018.3,1013.682874,6417,522,6504803,3993,62.23,46.7,-11.7
10-Jan-13,1041,1049.75,1028.1,1032.8,1037.453318,889,159,922296,547,61.53,21.65,-8.2
9-Jan-13,1040.6,1050,1035.55,1044.3,1040.819742,932,126,970044,449,48.18,14.45,3.7
8-Jan-13,1049.95,1049.95,1039.95,1045.3,1043.532313,588,61,613597,330,56.12,10,-4.65
7-Jan-13,1054.55,1058.95,1041,1045.1,1046.558386,471,107,492929,230,48.83,17.95,-9.45
4-Jan-13,1128,1128,1040.25,1049.3,1051.816239,702,123,738375,271,38.6,87.75,-78.7
3-Jan-13,1059,1064.65,1041,1050,1048.173686,31793,232,33324586,30838,97,23.65,-9
2-Jan-13,1068.45,1070,1060,1062.05,1064.381795,791,97,841926,435,54.99,10,-6.4
1-Jan-13,1052.3,1097,1052.3,1068.45,1074.325061,4513,396,4848429,2669,59.14,44.7,16.15
31-Dec-12,1045,1107.05,1038.05,1083.65,1069.306701,6521,716,6972949,3506,53.76,69,38.65
28-Dec-12,1038,1065,1032.25,1044.4,1040.949164,1495,224,1556219,777,51.97,32.75,6.4
27-Dec-12,1049.95,1049.95,1035,1037.65,1039.285599,1236,170,1284557,610,49.35,14.95,-12.3
26-Dec-12,1044.95,1109.95,1030,1038.25,1051.690161,9960,1086,10474834,1170,11.75,79.95,-6.7
24-Dec-12,1031.7,1048,1031.7,1041.95,1039.515352,2117,249,2200654,1042,49.22,16.3,10.25
21-Dec-12,1035,1039.95,1025,1031.7,1033.350631,713,149,736779,457,64.1,14.95,-3.3
20-Dec-12,1035,1040,1031.35,1035.9,1036.70771,869,110,900899,594,68.35,8.65,0.9
19-Dec-12,1040,1045,1033.05,1036.65,1038.497255,1275,198,1324084,546,42.82,11.95,-3.35
18-Dec-12,1035,1050,1026,1039.5,1030.109386,61123,226,62963376,548,0.9,24,4.5
17-Dec-12,1040,1041.15,1026.35,1028.95,1032.39587,1695,92,1749911,1489,87.85,14.8,-11.05
14-Dec-12,1050,1054.95,1031.2,1041.95,1043.212064,3183,425,3320544,1380,43.36,23.75,-8.05
13-Dec-12,1059,1062.8,1042,1044.25,1050.731806,6156,370,6468305,4255,69.12,20.8,-14.75
12-Dec-12,1029.95,1065.95,1029.95,1057.25,1046.724748,6049,682,6331638,3253,53.78,36,27.3
11-Dec-12,1034.95,1074.7,1012.1,1021.35,1047.280429,14164,1710,14833680,2707,19.11,62.6,-13.6
10-Dec-12,1020,1035,1012.05,1027.85,1021.801741,2068,217,2113086,932,45.07,22.95,7.85
7-Dec-12,1017.4,1058.6,1006.25,1023.5,1029.906488,6181,775,6365852,2109,34.12,52.35,6.1
6-Dec-12,1034.95,1038,1018,1023.2,1024.627119,1652,184,1692684,897,54.3,20,-11.75
5-Dec-12,1025.45,1034.55,1011,1029.35,1026.22349,12269,849,12590736,7837,63.88,23.55,3.9
4-Dec-12,1067,1071,997.35,1006.75,1023.92437,19397,2342,19861061,5601,28.88,73.65,-60.25
3-Dec-12,960,1099.9,960,1060.75,1050.088059,140769,11747,147819846,18944,13.46,139.9,100.75
30-Nov-12,964,970,945.9,960.95,955.6241809,3052,201,2916565,2219,72.71,24.1,-3.05
29-Nov-12,934.95,969.95,934,959.45,952.9609041,3274,371,3119994,2010,61.39,35.95,24.5
27-Nov-12,933,940,925.25,933.4,935.1551724,1508,122,1410214,1008,66.84,14.75,0.4
26-Nov-12,930,937.2,918.1,935.55,929.8160217,1473,109,1369619,845,57.37,19.1,5.55
23-Nov-12,920,935,915.05,930.45,926.3103131,1086,116,1005973,512,47.15,19.95,10.45
22-Nov-12,925,930,912.3,918.45,920.9322672,1063,123,978951,622,58.51,17.7,-6.55
21-Nov-12,935,935,917.65,921.7,924.3735465,688,115,635969,335,48.69,17.35,-13.3
20-Nov-12,935,935.45,925,931.05,931.094086,744,105,692734,444,59.68,10.45,-3.95
19-Nov-12,932,935,917,931.85,926.0187032,802,103,742667,315,39.28,18,-0.15
16-Nov-12,925,930,920,925.7,924.5334382,1271,97,1175082,783,61.61,10,0.7
15-Nov-12,935,939.95,920,922.8,927.66313,1131,158,1049187,735,64.99,19.95,-12.2
13-Nov-12,930,953.8,924,939.6,941.8649085,1858,173,1749985,1095,58.93,29.8,9.6
12-Nov-12,937,938,923.95,930.65,929.9034974,3088,164,2871542,1983,64.22,14.05,-6.35
9-Nov-12,939.95,957,932.25,935.25,938.0754897,2093,142,1963392,1124,53.7,24.75,-4.7
8-Nov-12,930,945,930,939.1,935.7688808,1099,110,1028410,531,48.32,15,9.1
7-Nov-12,935,935.9,929,930.2,932.5762943,734,80,684511,345,47,6.9,-4.8
6-Nov-12,934.95,940,931,933.15,934.9480737,597,60,558164,372,62.31,9,-1.8
5-Nov-12,935,937.95,927.5,930.5,930.6477695,1076,130,1001377,563,52.32,10.45,-4.5
2-Nov-12,947.95,963,930.3,933,936.6005639,1064,135,996543,550,51.69,32.7,-14.95
1-Nov-12,955,955,930.35,939.95,940.7900961,1353,184,1272889,903,66.74,24.65,-15.05
31-Oct-12,930.3,952,930.1,949.25,945.0277469,901,130,851470,568,63.04,21.9,18.95
30-Oct-12,930,944.95,924,940.35,935.3860947,676,130,632321,388,57.4,20.95,10.35
29-Oct-12,934.25,955,926,932.3,938.055336,1012,174,949312,444,43.87,29,-1.95
26-Oct-12,945,945,926.05,934.25,938.6183369,1876,157,1760848,1393,74.25,18.95,-10.75
25-Oct-12,960,960,941.85,944.85,951.3401961,2040,190,1940734,1384,67.84,18.15,-15.15
23-Oct-12,960,965,950,956.8,957.4052492,4153,238,3976104,2835,68.26,15,-3.2
22-Oct-12,975,978,950,959.2,963.174098,6347,389,6113266,3556,56.03,28,-15.8
19-Oct-12,945,973.4,945,969.15,963.5082734,5983,477,5764670,2432,40.65,28.4,24.15
18-Oct-12,950,952.95,930,937.55,940.3670715,2223,178,2090436,1537,69.14,22.95,-12.45
17-Oct-12,940.7,952.45,938.1,947.75,946.1235968,8552,669,8091249,4594,53.72,14.35,7.05
16-Oct-12,938.95,953,937.1,950.05,946.8025095,3666,223,3470978,2221,60.58,15.9,11.1
15-Oct-12,949.75,949.75,927.15,936.05,935.2542869,2391,160,2236193,1549,64.78,22.6,-13.7
12-Oct-12,950,968,938,942.85,945.8735806,10568,193,9995992,9481,89.71,30,-7.15
11-Oct-12,945,959,941.15,950.4,947.8333333,552,73,523204,397,71.92,17.85,5.4
10-Oct-12,948,963,940.05,947.25,950.7727579,2966,303,2819992,1324,44.64,22.95,-0.75
9-Oct-12,934.95,974.9,934.95,950.95,953.362585,4410,389,4204329,3085,69.95,39.95,16
8-Oct-12,926.5,937.8,925,933.15,931.8661323,2495,122,2325006,1663,66.65,12.8,6.65
5-Oct-12,938,939.95,921.05,926.4,930.4503692,1219,141,1134219,736,60.38,18.9,-11.6
4-Oct-12,960,960,926.05,934.05,933.1464869,3857,331,3599146,3066,79.49,33.95,-25.95
3-Oct-12,970,974.95,954.5,958.95,962.4165931,1133,108,1090418,772,68.14,20.45,-11.05
1-Oct-12,965.1,979,965,966.95,969.2672498,1029,94,997376,768,74.64,14,1.85
28-Sep-12,955,979,943.9,965.1,963.0559721,3734,392,3596051,2797,74.91,35.1,10.1
27-Sep-12,945,960,945,952.3,954.5082192,2190,191,2090373,1262,57.63,15,7.3
26-Sep-12,920,963,918.3,939.7,940.2433754,6340,570,5961143,2412,38.04,44.7,19.7
25-Sep-12,916.6,925,916,919.75,920.78203,601,85,553390,358,59.57,9,3.15
24-Sep-12,925,929.75,917,919.8,922.0987097,1550,90,1429253,1100,70.97,12.75,-5.2
21-Sep-12,924.95,933,916,921.4,925.7175217,1501,164,1389502,1093,72.82,17,-3.55
20-Sep-12,924,924,915.3,916.65,919.6800113,10666,93,9809307,10395,97.46,8.7,-7.35
18-Sep-12,930,930,920.05,927.55,927.8481928,830,89,770114,444,53.49,9.95,-2.45
17-Sep-12,933,933,915,921.9,924.1112865,1267,91,1170849,839,66.22,18,-11.1
14-Sep-12,933.95,933.95,919,926.85,926.7450479,1565,131,1450356,1136,72.59,14.95,-7.1
13-Sep-12,921,932,920.4,930.7,926.1342282,149,36,137994,81,54.36,11.6,9.7
12-Sep-12,933.3,933.3,921,927.1,925.1231454,674,86,623533,608,90.21,12.3,-6.2
11-Sep-12,921.8,931,915,921.25,925.121393,1005,108,929747,663,65.97,16,-0.55
10-Sep-12,930,935,909.9,912.95,918.685429,2203,215,2023864,1200,54.47,25.1,-17.05
8-Sep-12,935,937,924,933.05,934.0514905,369,33,344665,205,55.56,13,-1.95
7-Sep-12,933,945,925.8,933.2,937.1887417,1208,136,1132124,582,48.18,19.2,0.2
6-Sep-12,925,929,922.05,924.55,925.5208333,240,57,222125,191,79.58,6.95,-0.45
5-Sep-12,940,960,920.15,923.55,925.5829472,1079,109,998704,593,54.96,39.85,-16.45
4-Sep-12,925,932,920,929.5,926.968254,252,47,233596,203,80.56,12,4.5
3-Sep-12,922.3,930.7,920,926.5,925.666383,1175,127,1087658,768,65.36,10.7,4.2
31-Aug-12,905,939.9,900,917.6,917.5914634,1312,211,1203880,376,28.66,39.9,12.6
30-Aug-12,905,910,900.65,906.4,906.1544944,712,102,645182,450,63.2,9.35,1.4
29-Aug-12,905.95,909.95,900.55,904.2,904.2326923,1040,125,940402,752,72.31,9.4,-1.75
28-Aug-12,905.95,912,901,910.35,906.1919431,422,69,382413,331,78.44,11,4.4
27-Aug-12,921,921,890,899.05,908.2913386,1651,166,1499589,1062,64.32,31,-21.95
24-Aug-12,920,924,913.05,917.7,920.0266022,827,124,760862,483,58.4,10.95,-2.3
23-Aug-12,909.55,929,909.55,917.6,923.1926978,986,134,910268,445,45.13,19.45,8.05
22-Aug-12,916,935,916,923,926.3597202,2716,259,2515993,1642,60.46,19,7
21-Aug-12,914.95,922.7,900,918.65,913.6982072,2008,256,1834706,920,45.82,22.7,3.7
17-Aug-12,905,912.5,901,907.3,907.0853054,1817,182,1648174,845,46.51,11.5,2.3
16-Aug-12,900.8,908,891.05,902.75,901.0168878,829,146,746943,371,44.75,16.95,1.95
14-Aug-12,876,908.9,855.25,898.2,863.6935542,33386,900,28835273,28181,84.41,53.65,22.2
13-Aug-12,885,887.95,870,876.1,877.0861244,1045,166,916555,652,62.39,17.95,-8.9
10-Aug-12,892.3,895,874,884.75,884.3718654,1635,192,1445948,954,58.35,21,-7.55
9-Aug-12,907,915,880.3,885,891.9661194,3837,453,3422474,2372,61.82,34.7,-22
8-Aug-12,910.95,923.5,902.15,907.6,915.1614143,2602,250,2381250,2015,77.44,21.35,-3.35
7-Aug-12,923,925,894,899.7,904.0399817,10905,418,9858556,8968,82.24,31,-23.3
6-Aug-12,922,931,917,919.6,922.8911659,3611,221,3332560,2517,69.7,14,-2.4
3-Aug-12,926.9,940,913,921.35,924.6611239,1744,237,1612609,909,52.12,27,-5.55
2-Aug-12,890.35,937,890.1,922.3,924.9350064,4662,708,4312047,1412,30.29,46.9,31.95
1-Aug-12,907.3,924.05,881.2,898.95,904.7825503,4470,433,4044378,2836,63.45,42.85,-8.35
31-Jul-12,930,939.65,887,905.5,915.9135463,1816,229,1663299,1255,69.11,52.65,-24.5
30-Jul-12,954,954,917.7,923.45,927.0426716,2156,238,1998704,1420,65.86,36.3,-30.55
27-Jul-12,975.05,975.05,905.8,929.15,948.1830986,5396,350,5116396,3260,60.42,69.25,-45.9
26-Jul-12,954.15,964.5,954,955.5,959.3284193,1221,109,1171340,778,63.72,10.5,1.35
25-Jul-12,965,970,952,956.9,962.6530303,1320,150,1270702,1103,83.56,18,-8.1
24-Jul-12,978,979.5,968.6,971.95,971.8606383,940,111,913549,645,68.62,10.9,-6.05
23-Jul-12,985,991.6,976.45,978.3,981.8019208,1666,141,1635682,833,50,15.15,-6.7
20-Jul-12,991,1000,988.05,991.3,993.730289,8650,211,8595767,7942,91.82,11.95,0.3
19-Jul-12,1011,1022,985,994.25,995.4455807,26599,698,26477857,24292,91.33,37,-16.75
18-Jul-12,1038,1047.9,1015.05,1029.4,1031.384404,4360,412,4496836,3403,78.05,32.85,-8.6
17-Jul-12,1047.15,1064.95,1032.05,1038.6,1048.122129,958,160,1004101,571,59.6,32.9,-8.55
16-Jul-12,1059.95,1068.95,1041,1049.95,1058.288471,2125,168,2248863,1199,56.42,27.95,-10
13-Jul-12,1057.35,1073.4,1015,1059.15,1053.351546,1391,263,1465212,620,44.57,58.4,1.8
12-Jul-12,1065.05,1073.25,1064.3,1071.15,1065.119888,24723,51,26332959,24558,99.33,8.95,6.1
11-Jul-12,1066,1069.95,1060.15,1064.35,1065.476,500,72,532738,398,79.6,9.8,-1.65
10-Jul-12,1065.6,1074.95,1063.25,1066.65,1068.00463,432,77,461378,291,67.36,11.7,1.05
9-Jul-12,1075,1076,1065.3,1068.7,1070.087068,781,89,835738,464,59.41,10.7,-6.3
6-Jul-12,1078.45,1078.45,1056.4,1071.5,1072.317951,2362,181,2532815,1566,66.3,22.05,-6.95
5-Jul-12,1075,1119,1054,1060.5,1072.317455,311616,743,334151276,306135,98.24,65,-14.5
4-Jul-12,1070,1075,1070,1074.6,1074.313084,428,41,459806,308,71.96,5,4.6
3-Jul-12,1070,1075,1065.35,1070.25,1071.072319,401,49,429500,281,70.07,9.65,0.25
2-Jul-12,1071,1075,1068,1071.7,1071.884094,811,87,869298,518,63.87,7,0.7
29-Jun-12,1070,1075,1064,1070.55,1070.988506,1131,115,1211288,832,73.56,11,0.55
28-Jun-12,1065,1070.95,1060,1062.4,1066.474836,457,80,487379,223,48.8,10.95,-2.6
27-Jun-12,1074.95,1074.95,1060,1068.95,1069.305677,229,57,244871,164,71.62,14.95,-6
26-Jun-12,1079.95,1079.95,1070.05,1072.15,1074.271635,416,47,446897,314,75.48,9.9,-7.8
25-Jun-12,1055,1075,1055,1075,1073.755043,347,44,372593,261,75.22,20,20
22-Jun-12,1072,1079.35,1065.7,1074.6,1074.849388,3924,239,4217709,3364,85.73,13.65,2.6
21-Jun-12,1070,1078,1065.05,1074.9,1074.735911,2147,83,2307458,1576,73.4,12.95,4.9
20-Jun-12,1061.45,1075,1060,1075,1073.049164,1017,59,1091291,848,83.38,15,13.55
19-Jun-12,1076.45,1076.45,1060,1070,1069.95552,10117,69,10824740,9975,98.6,16.45,-6.45
