Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-Apr-16,49.6,50.6,48.4,50,49.44333806,774391,2510,38288476,245490,31.7,2.2,0.4
5-Apr-16,49.9,50.35,48.5,49.1,49.34117088,610395,2665,30117604,164579,26.96,1.85,-0.8
4-Apr-16,48.85,50,48.55,49.85,49.4605643,886202,2306,43832051,423637,47.8,1.45,1
1-Apr-16,49,49.6,48,48.85,48.77735636,1402937,4152,68431558,664398,47.36,1.6,-0.15
31-Mar-16,48.7,51,48.3,49.2,49.57085716,2430072,5776,120460752,779797,32.09,2.7,0.5
30-Mar-16,49,49,46,48.7,47.80047524,1885781,5651,90141228,192659,10.22,3,-0.3
29-Mar-16,47.3,50,47,47.9,48.45104946,1919131,5179,92983911,578927,30.17,3,0.6
28-Mar-16,48,48.5,46.9,47.3,47.56017486,1047705,2682,49829033,482680,46.07,1.6,-0.7
23-Mar-16,47,48.6,46.1,48,47.7644846,1598473,4544,76350239,554105,34.66,2.5,1
22-Mar-16,47.6,48.6,46.7,47,47.28714521,1221086,2716,57741671,284898,23.33,1.9,-0.6
21-Mar-16,48.1,48.6,47.3,47.6,47.81027893,1782949,4128,85243289,496763,27.86,1.3,-0.5
18-Mar-16,48.8,48.8,46.9,47.7,47.52136379,2629168,6394,124941649,811465,30.86,1.9,-1.1
17-Mar-16,47.9,48.9,46.5,46.8,47.4122175,3247128,10050,153953539,679399,20.92,2.4,-1.1
16-Mar-16,44.7,48.8,43.7,46.8,46.91377276,9637894,35747,452149969,1723338,17.88,5.1,2.1
15-Mar-16,53.7,53.7,40.5,43.9,44.08457112,17836136,54410,786298406,5957349,33.4,13.2,-9.8
14-Mar-16,148.5,159.8,145.7,155,150.044694,5359082,38270,804101819,1718866,32.07,14.1,6.5
11-Mar-16,151.45,153.2,145.3,146.35,149.3483937,1780130,13326,265859556,370461,20.81,7.9,-5.1
10-Mar-16,152.55,154.15,148.3,150.9,150.9922194,1889961,16466,285369406,377560,19.98,5.85,-1.65
9-Mar-16,140.95,153.75,140.35,151.85,148.3821795,4430617,34271,657424607,495543,11.18,13.4,10.9
8-Mar-16,141.25,143.2,137.45,139.55,139.572029,603375,3318,84214273,154378,25.59,5.75,-1.7
4-Mar-16,136.1,144.6,135.2,141.25,140.6475561,2563429,16777,360540024,254916,9.94,9.4,5.15
3-Mar-16,139.05,141.2,135.2,137.1,137.860088,1718516,9029,236914767,613784,35.72,6,-1.95
2-Mar-16,136,137.95,134.15,136.95,135.4408139,6921688,7283,937479056,4437468,64.11,3.8,0.95
1-Mar-16,130.4,135.1,130.4,134.3,133.4736087,549916,3655,73399273,118353,21.52,4.7,3.9
29-Feb-16,128.9,133.2,125.2,129.55,129.2427974,1204531,7623,155676956,224154,18.61,8,0.65
26-Feb-16,126,128.9,122.85,127.8,125.6921703,1271963,8858,159875790,196262,15.43,6.05,1.8
25-Feb-16,135.05,142.8,122.65,124.75,133.2350954,14830143,56905,1975895518,2348506,15.84,20.15,-10.3
24-Feb-16,137.85,140.5,133.55,134.75,136.8345698,1048436,8491,143462289,217381,20.73,6.95,-3.1
23-Feb-16,137.45,142.3,134.5,138.15,137.1061061,1953384,12823,267820874,593063,30.36,7.8,0.7
22-Feb-16,130.5,139.1,130,138.45,133.4620175,5620107,21724,750070819,1469504,26.15,9.1,7.95
19-Feb-16,129,131.4,125.05,129.35,127.8620242,1911422,10893,244398286,649351,33.97,6.35,0.35
18-Feb-16,123.55,133.9,121.25,129.65,127.0634523,1404424,9452,178450962,399306,28.43,12.65,6.1
17-Feb-16,124,124,117.25,121.05,120.4951836,474107,3498,57127610,40091,8.46,6.75,-2.95
16-Feb-16,127,127,122.3,123.55,124.0048422,364094,2506,45149419,23222,6.38,4.7,-3.45
15-Feb-16,123,127.25,120.85,126,125.5135043,473258,3856,59400270,137174,28.99,6.4,3
12-Feb-16,123.9,124.55,113.65,120.05,119.3249976,641854,5260,76589227,144323,22.49,10.9,-3.85
11-Feb-16,127.55,129.4,121.6,122.6,126.3927121,661971,6954,83668310,222749,33.65,7.8,-4.95
10-Feb-16,128,130.8,122.3,128.1,126.2503837,996842,7097,125851685,277809,27.87,8.5,0.1
9-Feb-16,125.9,130.3,123.3,128.65,128.6391278,1119047,6720,143953230,437501,39.1,7,2.75
8-Feb-16,128.9,130.4,124.2,127.35,127.8866912,628636,6310,80394178,51096,8.13,6.2,-1.55
5-Feb-16,135.2,136,119.65,126.9,125.241099,2534838,25222,317465897,236611,9.33,16.35,-8.3
4-Feb-16,133,139.4,130.65,134.05,135.8028063,2213631,20106,300617302,266802,12.05,8.75,1.05
3-Feb-16,150.4,152.8,119.55,130.8,130.8325657,6089452,64258,796698629,685604,11.26,33.25,-19.6
2-Feb-16,175,175,166.15,167.1,169.2143977,221411,2482,37465929,46973,21.22,8.85,-7.9
1-Feb-16,172.95,174.9,171.5,172.6,173.2996099,90224,1031,15635784,16473,18.26,3.4,-0.35
29-Jan-16,171.85,172.25,168.15,171.1,170.6209167,114215,1212,19487468,24957,21.85,4.1,-0.75
28-Jan-16,173.1,173.2,166.8,167.8,169.5732714,222331,2774,37701395,106579,47.94,6.4,-5.3
27-Jan-16,172.95,175.7,171.6,172.75,173.2424337,141218,2067,24464950,39611,28.05,4.1,-0.2
25-Jan-16,175.5,176.2,170.35,172.4,173.5360254,176917,2062,30701473,37410,21.15,5.85,-3.1
22-Jan-16,170,174.05,170,171.35,171.906028,153301,4096,26353366,41090,26.8,4.05,1.35
21-Jan-16,171.95,173.6,165.45,167.95,169.2954755,323729,3924,54805855,124541,38.47,8.15,-4
20-Jan-16,175,175,165.6,169.25,169.4440566,194831,2599,33012955,37295,19.14,9.4,-5.75
19-Jan-16,174.9,179.3,173.2,175.6,175.8319338,149697,1910,26321513,15185,10.14,6.1,0.7
18-Jan-16,176,178.05,169.3,174.55,174.742032,219190,3159,38301706,35032,15.98,8.75,-1.45
15-Jan-16,181.8,183.2,174.5,175.75,179.4735496,218239,2389,39168128,25330,11.61,8.7,-6.05
14-Jan-16,184.9,184.9,178.3,180.75,181.4210576,189727,2110,34420473,18822,9.92,6.6,-4.15
13-Jan-16,192,192,178.65,186.15,183.4706419,399720,3961,73336885,45231,11.32,13.35,-5.85
12-Jan-16,192.85,195.5,185.5,187,189.227246,267085,3638,50539759,47195,17.67,10,-5.85
11-Jan-16,189,193.4,186.25,192.35,190.9704999,229491,1841,43826011,39319,17.13,7.15,3.35
8-Jan-16,185.6,194.3,184.2,192.75,189.6085435,240300,2919,45562933,35200,14.65,10.1,7.15
7-Jan-16,191.45,191.45,181.9,185,184.7928333,387963,2743,71692782,143350,36.95,9.55,-6.45
6-Jan-16,200.05,201.1,192,192.55,196.7841477,869326,3233,171069576,571164,65.7,9.1,-7.5
5-Jan-16,189.2,203.5,188.4,197.6,196.9743233,989729,5646,194951200,201672,20.38,15.1,8.4
4-Jan-16,192.6,194.1,188.5,189.65,190.7685496,84018,1105,16027992,19307,22.98,5.6,-2.95
1-Jan-16,192.9,195.5,192.4,193.95,194.0587667,279308,1909,54202166,170080,60.89,3.1,1.05
31-Dec-15,192.6,193.4,188.9,191.95,190.9693237,212509,1971,40582700,60859,28.64,4.5,-0.65
30-Dec-15,193.35,195,188.95,190.75,191.3909988,178865,1472,34233151,49128,27.47,6.05,-2.6
29-Dec-15,193,195.9,191.6,193.3,193.2306778,177594,1836,34316609,48692,27.42,4.3,0.3
28-Dec-15,192.65,195.4,191.5,192.95,193.1630913,162547,1439,31398081,55209,33.96,3.9,0.3
24-Dec-15,190,194.5,189.75,192.65,193.0195588,175266,1925,33829766,35207,20.09,4.75,2.65
23-Dec-15,186.05,190.25,186.05,189.35,188.71679,129780,1528,24491665,29064,22.39,4.2,3.3
22-Dec-15,188,190.15,185.5,186.45,187.5182194,111420,1073,20893280,33210,29.81,4.65,-1.55
21-Dec-15,188,189.4,186.75,187.15,187.9102213,85566,788,16078726,30930,36.15,2.65,-0.85
18-Dec-15,191,192.85,187.5,188.3,188.8629944,175876,1393,33216468,69452,39.49,5.35,-2.7
17-Dec-15,187.5,191.05,185.15,190.4,188.6519383,107932,1213,20361581,16831,15.59,5.9,2.9
16-Dec-15,187.15,188.95,185.85,186.4,186.8750433,101115,1038,18895870,27099,26.8,3.1,-0.75
15-Dec-15,189,191.3,185.5,186.85,187.4643536,192039,2607,36000467,70593,36.76,5.8,-2.15
14-Dec-15,185,192,184,189.9,189.7716419,242908,2140,46097050,64761,26.66,8,4.9
11-Dec-15,189.1,191.4,183.1,185.65,186.8452213,154175,1556,28806862,17730,11.5,8.3,-3.45
10-Dec-15,187.55,190.5,185,188.85,188.0677786,125128,1342,23532545,15624,12.49,5.5,1.3
9-Dec-15,187,190.4,185.3,186.45,187.3837137,200561,2143,37581865,36913,18.4,5.1,-0.55
8-Dec-15,192,193.5,187.1,188.1,190.2364256,97113,1259,18474430,14266,14.69,6.4,-3.9
7-Dec-15,195,196.65,191.8,192.45,193.7232057,114847,1164,22248529,16932,14.74,4.85,-2.55
4-Dec-15,192,194.5,191.2,193.1,193.0574984,117638,1331,22710898,18950,16.11,3.3,1.1
3-Dec-15,197,197.8,192.8,193.85,194.9702398,192976,1613,37624577,18225,9.44,5,-3.15
2-Dec-15,195,202.65,192.7,197,198.2511402,377558,3679,74851304,55080,14.59,9.95,2
1-Dec-15,193,196.7,191.5,194.4,194.1947854,119434,1495,23193460,19825,16.6,5.2,1.4
30-Nov-15,199.95,199.95,191.85,192.9,193.9944484,198683,2067,38543399,39041,19.65,8.1,-7.05
27-Nov-15,193.05,199.3,193.05,198.1,196.382826,275940,2636,54189877,65468,23.73,6.25,5.05
26-Nov-15,194.5,196.45,190.55,193.45,193.2379156,193514,2606,37394242,35144,18.16,5.9,-1.05
24-Nov-15,191.8,197.65,189.25,194.5,193.628949,608989,5802,117917900,196416,32.25,8.4,2.7
23-Nov-15,185.85,191.6,184.75,190.85,188.4022002,360323,5007,67885646,57693,16.01,6.85,5
20-Nov-15,175.7,188.25,174.45,184.05,182.3871286,436036,5884,79527354,99396,22.8,13.8,8.35
19-Nov-15,172,175.9,171.55,174.05,173.8777328,113710,1459,19771637,14367,12.63,4.35,2.05
18-Nov-15,173.4,175.5,170.55,173.25,173.4824663,119712,1416,20767933,18756,15.67,4.95,-0.15
17-Nov-15,173.25,175.15,171.75,173.4,173.7372531,127678,1418,22182425,26989,21.14,3.4,0.15
16-Nov-15,168.6,172.65,168.6,172.15,171.4332049,82506,1098,14144268,15610,18.92,4.05,3.55
13-Nov-15,169.5,170,166.95,168.6,168.3417275,61868,882,10414966,14339,23.18,3.05,-0.9
11-Nov-15,165,170.95,165,169.25,168.7597068,32065,680,5411280,7135,22.25,5.95,4.25
10-Nov-15,168.5,170.35,166.3,166.85,168.0582678,102355,1030,17201604,18952,18.52,4.05,-1.65
9-Nov-15,165,170.55,164.25,168.75,168.1923558,91887,985,15454691,20495,22.3,6.3,3.75
6-Nov-15,168.7,172.5,167.7,168.9,169.5487603,129993,1592,22040152,20502,15.77,4.8,0.2
5-Nov-15,172,172,167.15,169.45,169.3705598,581566,4009,98500159,127503,21.92,4.85,-2.55
4-Nov-15,171.6,174.9,171.6,172.6,173.6274513,111827,1802,19416237,35004,31.3,3.3,1
3-Nov-15,172,173.5,169.4,171.45,171.3198779,89109,1276,15266143,18873,21.18,4.1,-0.55
2-Nov-15,173.7,174.95,168.5,170.45,170.3658113,149301,1704,25435786,43714,29.28,6.45,-3.25
30-Oct-15,178,180.5,172.55,173.95,176.6282605,181455,1977,32050081,34146,18.82,7.95,-4.05
29-Oct-15,185,185.75,178.1,179.7,182.072349,171115,2177,31155310,33314,19.47,7.65,-5.3
28-Oct-15,181.8,185.5,180.55,184.85,184.4594125,202402,1912,37334954,99982,49.4,4.95,3.05
27-Oct-15,186,186,180.9,181.75,183.0841537,184270,1758,33736917,45189,24.52,5.1,-4.25
26-Oct-15,183.05,185.25,182.15,183.2,184.107841,136015,1545,25041428,29571,21.74,3.1,0.15
23-Oct-15,183.5,185.9,182.2,182.65,184.0036956,109861,1281,20214830,25206,22.94,3.7,-0.85
21-Oct-15,189,189,182.2,182.65,183.963135,121199,1138,22296148,39805,32.84,6.8,-6.35
20-Oct-15,187.6,188.9,183.8,185.75,186.2823304,163128,1891,30387864,21369,13.1,5.1,-1.85
19-Oct-15,192,192.95,184.9,186.95,187.7057443,347582,3596,65243138,68238,19.63,8.05,-5.05
16-Oct-15,182.3,192.15,180.15,189.55,187.1498027,441781,6392,82679227,89475,20.25,12,7.25
15-Oct-15,178.9,182,177.5,180.8,179.5914196,108620,1001,19507220,17635,16.24,4.5,1.9
14-Oct-15,178.95,180.9,177.4,178.05,179.2846304,112690,1179,20203585,20564,18.25,3.5,-0.9
13-Oct-15,180.55,182.35,177.55,178.85,179.790421,138115,1405,24831754,11465,8.3,4.8,-1.7
12-Oct-15,179.5,181.75,177.1,179.95,179.5368944,222988,2305,40034573,31778,14.25,4.65,0.45
9-Oct-15,180.8,181.1,176.1,178.4,178.5627432,198922,2475,35520058,67765,34.07,5,-2.4
8-Oct-15,179.9,181.8,178.05,179.25,180.059916,227485,2716,40960930,52873,23.24,3.75,-0.65
7-Oct-15,174.4,179.65,173.55,178.35,177.4182584,168262,1980,29852751,32676,19.42,6.1,3.95
6-Oct-15,174.65,177.45,173.7,175.05,175.4293688,165720,1792,29072155,33599,20.27,3.75,0.4
5-Oct-15,171.05,175.2,170.3,174.2,173.3394693,184214,1509,31931557,35488,19.26,4.9,3.15
1-Oct-15,174.55,174.55,168.25,169.3,170.4134404,210976,2347,35953146,45904,21.76,6.3,-5.25
30-Sep-15,172,174,168.45,170.3,170.413819,212663,2046,36240714,16808,7.9,5.55,-1.7
29-Sep-15,171,171.7,163.5,170.3,167.3858924,306658,4235,51330223,38415,12.53,8.2,-0.7
28-Sep-15,177,178.25,169.7,171.4,174.2429365,171444,2185,29872906,35694,20.82,8.55,-5.6
24-Sep-15,172.5,178.95,167.05,174.3,170.5082336,208717,2790,35587967,52600,25.2,11.9,1.8
23-Sep-15,173,174.8,170.1,171.65,172.3758783,185169,1885,31918669,59814,32.3,4.7,-1.35
22-Sep-15,181,181,173.6,174.6,176.1356704,115928,1163,20419056,15369,13.26,7.4,-6.4
21-Sep-15,180.75,181.6,176.8,177.85,178.5786481,106417,1069,19003804,20850,19.59,4.8,-2.9
18-Sep-15,177.9,183.2,177.9,180.75,180.7693161,192922,2642,34874378,35153,18.22,5.3,2.85
16-Sep-15,175,178.9,170.9,176.75,174.8679326,193318,2885,33805119,43328,22.41,8,1.75
15-Sep-15,169.8,174.9,169.7,173.55,173.2154422,116732,1512,20219785,23493,20.13,5.2,3.75
14-Sep-15,168,172.4,167.05,170.8,170.5599223,110735,1293,18886953,26296,23.75,5.35,2.8
11-Sep-15,170,170.4,165.5,166.85,167.6705067,68836,1325,11541767,15249,22.15,4.9,-3.15
10-Sep-15,164,172,160.3,170,166.4220152,263000,3469,43768990,37865,14.4,11.7,6
9-Sep-15,167,170.5,163.25,166.05,166.1530597,222018,2946,36888970,25226,11.36,7.25,-0.95
8-Sep-15,154.55,168.2,152.85,166.4,160.6087807,289477,3435,46492548,67852,23.44,15.35,11.85
7-Sep-15,162.95,163.2,153.55,155.25,157.9962545,304901,3993,48173216,44333,14.54,9.65,-7.7
4-Sep-15,165.75,165.95,158.5,162.2,161.4888938,164097,2070,26499843,31734,19.34,7.45,-3.55
3-Sep-15,164.5,170.35,163.6,165.75,167.0965227,128664,2062,21499307,18523,14.4,6.75,1.25
2-Sep-15,168,168.2,162.6,163.25,164.8090475,208565,2427,34373399,36675,17.58,5.6,-4.75
1-Sep-15,171.4,171.6,162.6,166.25,166.8704329,252294,2654,42100409,43577,17.27,9,-5.15
31-Aug-15,178,179.5,169.1,171.05,172.4195303,226520,2403,39056472,41713,18.41,10.4,-6.95
28-Aug-15,183.5,184.5,175.45,177.6,178.4916896,231457,2763,41313151,28195,12.18,9.05,-5.9
27-Aug-15,174.9,186.8,165.8,180.7,173.2994619,425413,4752,73723844,70032,16.46,21,5.8
26-Aug-15,163,174.6,160.1,172.9,169.0154216,275912,3532,46633383,54349,19.7,14.5,9.9
25-Aug-15,160.1,171.5,155.3,165.5,162.820354,604216,5042,98378663,141443,23.41,16.2,5.4
24-Aug-15,178.9,178.9,154.85,160.3,165.0778626,282549,3579,46642585,63863,22.6,24.05,-18.6
21-Aug-15,179,181.15,174.55,179.3,177.4568127,266838,2967,47352221,26261,9.84,6.6,0.3
20-Aug-15,186,186.55,178.2,179.45,181.2919735,220431,2853,39962371,39636,17.98,8.35,-6.55
19-Aug-15,186.2,188.8,184.15,186.55,186.3653067,216774,2476,40399153,57047,26.32,4.65,0.35
18-Aug-15,189.9,191.8,184.6,187.15,188.0602437,176367,2260,33167621,40667,23.06,7.2,-2.75
17-Aug-15,186.8,190.1,183.45,188.85,188.0581097,136707,1427,25708860,19686,14.4,6.65,2.05
14-Aug-15,185.2,188.4,182.1,186.8,185.977386,126426,1269,23512377,16608,13.14,6.3,1.6
13-Aug-15,183.9,189.05,181.5,183.1,184.7571424,234129,2464,43257005,40332,17.23,7.55,-0.8
12-Aug-15,189.05,190.3,180,182.3,184.0534315,228498,2497,42055841,36719,16.07,10.3,-6.75
11-Aug-15,193,193,187.35,191.25,190.3910633,576390,2317,109739505,442691,76.8,5.65,-1.75
10-Aug-15,192.9,195.05,190.3,191.2,192.8352892,174002,2006,33553726,22788,13.1,4.75,-1.7
7-Aug-15,186.15,194,185.6,192.7,190.8129847,305483,3478,58290123,78727,25.77,8.4,6.55
6-Aug-15,191,191,185.35,185.8,186.8008217,119265,1272,22278800,17139,14.37,5.65,-5.2
5-Aug-15,184.7,191.5,184.2,190.35,189.1795423,337692,3538,63884418,87586,25.94,7.3,5.65
4-Aug-15,185,186.75,182.2,184.7,184.29638,132374,1197,24396049,25959,19.61,4.55,-0.3
3-Aug-15,183.45,187,183.4,184.4,185.0772079,128290,1138,23743555,20104,15.67,3.6,0.95
31-Jul-15,184.7,186.6,180.5,183.9,184.077078,328602,2194,60488096,85879,26.13,6.1,-0.8
30-Jul-15,179,184.5,177.3,182.75,180.9760896,320196,2522,57947820,63006,19.68,7.2,3.75
29-Jul-15,178,179.6,176.05,178.25,177.8256743,97467,1082,17332135,18773,19.26,3.55,0.25
28-Jul-15,177,180.15,174.1,177.75,176.6490126,269910,3688,47679335,39422,14.61,6.05,0.75
27-Jul-15,178.65,185.4,177.05,179.2,180.8014107,404911,3436,73208480,114400,28.25,8.35,0.55
24-Jul-15,192,192,174.3,182.3,182.8101187,962712,9008,175993495,219265,22.78,17.7,-9.7
23-Jul-15,195.55,196.4,190.3,191.75,193.1481542,147873,1407,28561397,37296,25.22,6.1,-3.8
22-Jul-15,192.05,197.25,190,195.85,194.6775571,188331,2855,36663819,61182,32.49,7.25,3.8
21-Jul-15,197.5,197.55,193.05,194.2,195.5954078,329910,3100,64528881,131085,39.73,4.5,-3.3
20-Jul-15,198.55,201.45,195.3,196.2,198.8969769,2451945,4587,487684448,2101566,85.71,6.15,-2.35
17-Jul-15,194.85,199,194,197.8,196.4274075,685849,5978,134719541,255125,37.2,5,2.95
16-Jul-15,189.8,193.6,188.2,192.8,191.8224599,315202,3240,60462823,108418,34.4,5.4,3
15-Jul-15,190.8,191.4,187,189.2,189.23512,257409,2350,48710823,79019,30.7,4.4,-1.6
14-Jul-15,190.5,192,187.5,190.4,190.1108797,241063,3125,45828699,56971,23.63,4.5,-0.1
13-Jul-15,188.2,192.6,186.65,189.95,189.6764502,588679,5370,111658543,155459,26.41,5.95,1.75
10-Jul-15,182.6,187.4,181.6,186.45,185.4031654,989894,8213,183529481,430572,43.5,5.8,3.85
9-Jul-15,178.6,184,178.6,180.85,181.7090772,428227,4073,77812733,90366,21.1,5.4,2.25
8-Jul-15,177.6,184.25,175.3,178,180.3757689,1291275,10504,232914721,249262,19.3,8.95,0.4
7-Jul-15,176,177.8,173.15,176.5,175.460186,289446,2840,50786249,81009,27.99,4.65,0.5
6-Jul-15,166,174.25,162.9,173.5,170.6001488,329220,3616,56164981,86401,26.24,11.35,7.5
3-Jul-15,169.8,169.85,164.4,165.5,166.4273343,104045,1253,17315932,20334,19.54,5.45,-4.3
2-Jul-15,165,169.1,163.1,168.25,166.7512142,289502,2865,48274810,74728,25.81,6,3.25
1-Jul-15,163.65,166.05,161.9,162.45,163.6102837,384549,2422,62916171,128277,33.36,4.15,-1.2
30-Jun-15,163,163.6,161.1,162.35,162.1622777,79974,896,12968766,23933,29.93,2.5,-0.65
29-Jun-15,163,163.2,158.5,162,161.3075761,184026,1768,29684788,69939,38,4.7,-1
26-Jun-15,165,166.45,163.3,165.05,164.7340068,177982,1901,29319688,21224,11.92,3.15,0.05
25-Jun-15,162,166.5,161.95,165.95,164.4020325,112966,1896,18571840,31860,28.2,4.55,3.95
24-Jun-15,170,171.7,161.35,162.35,164.6006349,228052,2986,37537504,76556,33.57,10.35,-7.65
23-Jun-15,164.7,172.45,163.45,168.05,168.3631301,496194,3820,83540775,159908,32.23,9,3.35
22-Jun-15,164.6,165.1,161.7,164.5,163.3932796,134576,1496,21988814,35059,26.05,3.4,-0.1
19-Jun-15,165,165.3,163.25,163.7,164.1778011,79887,974,13115672,16323,20.43,2.05,-1.3
18-Jun-15,161,163.2,160.1,162.25,161.8978189,116822,1357,18913227,16970,14.53,3.1,1.25
17-Jun-15,162.5,164,160.4,160.95,162.1173699,163219,1757,26460635,52411,32.11,3.6,-1.55
16-Jun-15,159.15,162,157.7,161.25,160.066744,125929,1520,20157045,31182,24.76,4.3,2.1
15-Jun-15,160.25,162.5,158.1,158.9,160.629736,90187,1036,14486714,27143,30.1,4.4,-1.35
12-Jun-15,158,162.15,157.4,160.45,159.8779284,140352,1604,22439187,34378,24.49,4.75,2.45
11-Jun-15,166,166,158,159.1,160.8377797,219732,3144,35341207,85869,39.08,8,-6.9
10-Jun-15,160,165.3,160,164.55,164.255164,153223,1749,25167669,56207,36.68,5.3,4.55
9-Jun-15,165,165,159,161,160.9392001,141349,2364,22748595,29788,21.07,6,-4
8-Jun-15,165,165.5,161.55,164.5,164.0808556,101638,1497,16676850,31741,31.23,3.95,-0.5
5-Jun-15,162.5,165.7,161.75,163.3,163.7227179,141668,1365,23194270,24305,17.16,3.95,0.8
4-Jun-15,163.9,165.3,160.7,163.65,163.2623886,144286,1593,23556477,24607,17.05,4.6,-0.25
3-Jun-15,167,168,159.05,161.95,163.7335175,170848,2728,27973544,43442,25.43,8.95,-5.05
2-Jun-15,168.2,169.75,166.3,167.05,167.1854736,578999,1775,96800222,422727,73.01,3.45,-1.15
1-Jun-15,168.1,172.1,167.95,169,169.7411508,375400,2787,63720828,200006,53.28,4.15,0.9
29-May-15,164,176.1,163,167,166.7189917,2100372,12561,350171902,1344495,64.01,13.1,3
28-May-15,168,171.9,164.75,165.85,168.1062868,219331,2498,36870920,65292,29.77,7.15,-2.15
27-May-15,170.5,173.25,167.7,168.15,169.5880292,144719,2052,24542610,44876,31.01,5.55,-2.35
26-May-15,173,176.25,170.8,173.4,173.3750345,195470,3247,33889618,55857,28.58,5.45,0.4
25-May-15,169.05,174.6,168.2,172.9,172.9183326,164374,2896,28423278,51014,31.04,6.4,3.85
22-May-15,168.05,171.05,167.95,169.5,169.8625487,179067,1588,30416777,33876,18.92,3.1,1.45
21-May-15,170.1,170.65,166.3,167.5,167.753037,95488,1096,16018402,23470,24.58,4.35,-2.6
20-May-15,173.85,174,168.5,169.95,170.9697091,125087,1304,21386088,48193,38.53,5.5,-3.9
19-May-15,174.45,174.5,171.85,172.95,173.1090938,287890,1503,49836377,182985,63.56,2.65,-1.5
18-May-15,171.45,175.7,170.35,175,173.947079,188791,1630,32839643,52849,27.99,5.35,3.55
15-May-15,172.9,174.55,169.5,170.75,172.5984452,137894,1450,23800290,33305,24.15,5.05,-2.15
14-May-15,174,174.65,170.3,172.75,172.8697397,181191,2267,31322441,22430,12.38,4.35,-1.25
13-May-15,164.1,174.05,164.1,173.25,170.3465628,288320,3973,49114321,83320,28.9,9.95,9.15
12-May-15,171,171,164.15,165,165.5560739,120252,1095,19908449,31869,26.5,6.85,-6
11-May-15,166.1,171,165.7,170.45,169.8588755,163912,1668,27841908,41008,25.02,5.3,4.35
8-May-15,163.85,168.95,162.2,165.45,165.3585209,270372,3151,44708314,87876,32.5,6.75,1.6
7-May-15,169,169,159.25,161.45,161.6479769,434355,5603,70212607,136096,31.33,9.75,-7.55
6-May-15,170.8,170.8,164.45,165.8,166.3077389,346495,3988,57624800,142201,41.04,6.35,-5
5-May-15,170,171.65,168.95,170.35,170.3519571,1179101,3097,200862163,935669,79.35,2.7,0.35
4-May-15,169.05,171.6,169.05,169.95,170.0774966,131580,2025,22378797,34678,26.36,2.55,0.9
30-Apr-15,168.5,169.85,164.35,168.7,167.8135166,394094,5709,66134300,104590,26.54,5.5,0.2
29-Apr-15,167.1,171.4,164.85,169,167.8670573,390830,5575,65607482,96079,24.58,6.55,1.9
28-Apr-15,165.1,168.75,162.6,167.7,166.1733476,727567,6273,120902244,197814,27.19,6.15,2.6
27-Apr-15,164.3,167.75,162.45,165.3,165.864114,939405,8328,155813578,538189,57.29,5.3,1
24-Apr-15,170.7,170.7,155.4,164.2,162.3144918,768780,14431,124784135,161230,20.97,15.3,-6.5
23-Apr-15,169,170.7,167.2,168.5,168.8362521,262379,3514,44299087,83783,31.93,3.5,-0.5
22-Apr-15,166.9,167.4,163.8,166.65,165.7777424,295549,5245,48995446,98095,33.19,3.6,-0.25
21-Apr-15,171.05,172.65,164.6,165.55,168.1127155,407291,8685,68470796,201130,49.38,8.05,-5.5
20-Apr-15,174,176.2,169.15,172.5,173.2673811,183921,4292,31867510,38092,20.71,7.05,-1.5
17-Apr-15,174.5,176.9,171.25,173.4,173.8793234,246104,3753,42792397,40147,16.31,5.65,-1.1
16-Apr-15,178,178,172.5,173.95,174.5842939,422077,4525,73688015,119179,28.24,5.5,-4.05
15-Apr-15,177,178.85,174.3,175.65,176.2996007,371638,4437,65519631,79734,21.45,4.55,-1.35
13-Apr-15,177,178.9,175.45,176.55,176.9532512,222658,3929,39400057,71562,32.14,3.45,-0.45
10-Apr-15,177,177.85,174.5,176.3,176.0779697,302810,4260,53318170,35358,11.68,3.35,-0.7
9-Apr-15,178.35,179.35,174.15,175.45,176.302315,516974,6992,91143713,163339,31.6,5.2,-2.9
8-Apr-15,170,177.35,167.4,175.45,173.8397057,542733,7869,94348545,105953,19.52,9.95,5.45
7-Apr-15,166.85,170.2,164.85,168.45,167.3919153,252922,5697,42337098,34560,13.66,5.35,1.6
6-Apr-15,168.7,169.5,165.2,166.85,167.3238193,351060,3844,58740700,178467,50.84,4.3,-1.85
1-Apr-15,164.8,167.3,163.2,166.1,165.1891647,335200,7406,55371408,130605,38.96,4.1,1.3
31-Mar-15,170,171.4,165.15,166,168.1386458,226801,4553,38134013,68850,30.36,6.25,-4
30-Mar-15,165.5,169.9,164.3,168.85,167.3748029,144580,3117,24199049,41284,28.55,5.6,3.35
27-Mar-15,168,168,160.55,163.85,163.5833464,312773,6044,51164454,104642,33.46,7.45,-4.15
26-Mar-15,163,166.7,161.45,165.5,165.2196957,335860,5197,55490687,91015,27.1,5.25,2.5
25-Mar-15,165.5,165.5,161.5,163.45,163.3923915,214365,3853,35025610,54566,25.45,4,-2.05
24-Mar-15,165.2,167.25,163.25,164.75,164.3385151,1775537,5759,291789114,1261985,71.08,4,-0.45
23-Mar-15,165.25,166.5,161.8,163.9,164.1067506,273132,3581,44822805,108472,39.71,4.7,-1.35
